"","STATION","STATION_NAME","ELEVATION","LATITUDE","LONGITUDE","DATE","HPCP","Measurement.Flag","Quality.Flag","month"
"1","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-01-01 01:00:00,0,"g"," ",1
"2","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-01-28 16:00:00,0.1," "," ",1
"3","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-01-29 01:00:00,0.1," "," ",1
"4","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-02-01 01:00:00,0,"g"," ",2
"5","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-02-14 16:00:00,0.1," "," ",2
"6","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-02-20 18:00:00,0.1," "," ",2
"7","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-02-20 19:00:00,0.1," "," ",2
"8","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-02-21 02:00:00,0.1," "," ",2
"9","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-02-21 08:00:00,0.1," "," ",2
"10","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-02-24 06:00:00,0.1," "," ",2
"11","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-02-24 08:00:00,0.1," "," ",2
"12","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-02-24 10:00:00,0.1," "," ",2
"13","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-02-24 15:00:00,0.1," "," ",2
"14","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-02-26 10:00:00,0.1," "," ",2
"15","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-03-01 01:00:00,0,"g"," ",3
"16","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-03-04 14:00:00,0.1," "," ",3
"17","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-03-09 07:00:00,0.1," "," ",3
"18","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-03-09 09:00:00,0.1," "," ",3
"19","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-03-09 11:00:00,0.1," "," ",3
"20","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-03-09 14:00:00,0.1," "," ",3
"21","COOP:050843","BOULDER 2 CO US",1650.5,40.0338,-105.2811,2013-03-11 19:00:00,0.1," "," ",3
